ndpi_stat,1,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,2,5,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,5,3,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
load_generator,6,8,9,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,2,5,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,931072,0,931072,0,0,0,931040,0,W,0,0,0,0,0,0,0,0
router,5,3,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
load_generator,6,8,9,0,931264,0,931264,0,931264,0,0,W,0,0,0,0,0,0,0,931264
ndpi_stat,1,2,4,1,1,1,1,0,1,0,0,W,0,0,0,0,0,0,0,0
bridge,2,5,5,1,1,1,1,1,0,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,6,1,1,1,1,0,1,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,1247366,1,2178566,1,0,1,2178565,0,W,0,0,0,0,0,0,0,0
router,5,3,8,1,1,1,1,0,1,0,0,W,0,0,0,0,0,0,0,0
load_generator,6,8,9,0,1019104,0,1950464,0,2178577,0,0,W,0,0,0,0,0,0,0,2178577
ndpi_stat,1,2,4,1,1,2,2,0,2,0,0,W,0,0,0,0,0,0,0,0
bridge,2,5,5,1,1,2,2,2,0,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,6,1,1,2,2,0,2,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,299910,1,2478482,2,0,2,2478478,0,W,0,0,0,0,0,0,0,0
