,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,184.95662832343,183.01709255877,25.991,10372704885.0,11003579280.0,11090501650.0,11292552959.0,11102424219.0,2026474150.0,2145018827.0,2191340320.0,2227803203.0,2163077395.0,7184653.0,8018581.0,8107578.0,8187868.0,8013410.0,7186235.0,8020725.0,8070036.0,8188178.0,8014476.0,3158.0,3186.0,3244.0,3512.0,2596.0,1515889.0,2825620.0,1668723.0,1415692.0,2662661.0,2893484733.0,2893627373.0,2893691427.0,2893434563.0,2893517904.0,1616985.0,3059190.0,1875019.0,3120517.0,2733875.0,3204790298.0,3389873862.0,3426917596.0,3480212095.0,3417186068.0,1190.0,1080.0,872.0,954.0,1030.0,432882.0,1187278.0,411144.0,396848.0,856388.0,1043532.0,1596898.0,1257844.0,981158.0,1766648.0
1,517.1028532009,528.31905734918,12.672,9807607046.0,11011164489.0,11018429710.0,10923380738.0,11107173938.0,1914202580.0,2158891153.0,2179651857.0,2160598089.0,2175652955.0,6824578.0,8022464.0,8061309.0,8201506.0,8361971.0,6831264.0,8023857.0,8098863.0,8294381.0,8363528.0,750.0,620.0,710.0,1035.0,1716.0,1485119.0,2815365.0,1705806.0,1388106.0,2661027.0,2812265192.0,2892410909.0,2892580104.0,2892298424.0,2892439192.0,1604959.0,3072597.0,1877074.0,4212678.0,2760487.0,3105256998.0,3387832663.0,3441362195.0,3478371598.0,3413691481.0,514.0,722.0,764.0,709.0,486.0,436231.0,1192687.0,422881.0,396439.0,867070.0,1046231.0,1593752.0,1278065.0,988833.0,1768829.0
2,528.2528989614,528.30028435033,5.453,10290553290.0,10284208597.0,11074971200.0,11204329366.0,11096012040.0,2013209527.0,2027343635.0,2186839171.0,2212811653.0,2186508640.0,7212635.0,7632782.0,8082322.0,8411141.0,8192454.0,7220216.0,7633059.0,8083119.0,8265090.0,8192439.0,839.0,667.0,817.0,945.0,311.0,1500997.0,2814832.0,1740941.0,1408131.0,2650700.0,2892324237.0,2703563905.0,2892448608.0,2892475822.0,2892240562.0,1595637.0,3058064.0,1866284.0,2921260.0,2725719.0,3188349170.0,3028826535.0,3424331151.0,3462220742.0,3400382231.0,808.0,1076.0,713.0,1107.0,463.0,429844.0,1185122.0,419500.0,393803.0,854391.0,1034971.0,1593328.0,1271563.0,969735.0,1771058.0
3,528.28126945113,528.26287892839,12.035,10221634875.0,11013050643.0,11009701934.0,11133453236.0,11100112496.0,2003568343.0,2170894260.0,2178034998.0,2203503482.0,2186808983.0,7354853.0,8134287.0,8060268.0,8187859.0,8014862.0,7410623.0,8134397.0,8062718.0,8193891.0,8013542.0,1020.0,1300.0,1253.0,1270.0,625.0,1489234.0,2794115.0,1680414.0,1403737.0,2633367.0,2892269426.0,2891737592.0,2892280393.0,2892173736.0,2892034554.0,1604363.0,3055572.0,1879321.0,5039299.0,2735818.0,3185330985.0,3369421034.0,3421609191.0,3456913348.0,3395573687.0,1608.0,2248.0,2026.0,2157.0,1700.0,429909.0,1191518.0,419629.0,394180.0,857864.0,1039429.0,1626552.0,1238004.0,992282.0,1810667.0
4,528.37426881371,528.35714556383,9.885,10200377134.0,10906709265.0,10974423857.0,11108014876.0,10997391172.0,2000374206.0,2155497394.0,2172771576.0,2194448317.0,2172433262.0,7410244.0,8050720.0,8042923.0,8267231.0,8106817.0,7347209.0,8053508.0,8043105.0,8315514.0,8080348.0,2217.0,4303.0,2077.0,3310.0,1341.0,1469644.0,2747989.0,1668662.0,1388759.0,2577968.0,2892096760.0,2891870626.0,2892267403.0,2892104877.0,2892159646.0,1583353.0,3004242.0,1831535.0,3217211.0,2683776.0,3199726883.0,3384989149.0,3438898886.0,3471404490.0,3411939728.0,1590.0,4133.0,1949.0,2970.0,1450.0,424803.0,1193583.0,410286.0,392936.0,854237.0,1043210.0,1576361.0,1219233.0,993850.0,1720734.0
5,528.28194310361,528.29483298511,7.926,10304462024.0,10926809749.0,11098952884.0,11224557896.0,11015127168.0,2015414042.0,2158665341.0,2191064181.0,2216777572.0,2175311763.0,7221375.0,8064565.0,8095652.0,8316320.0,8253623.0,7222174.0,8022283.0,8096664.0,8314425.0,8061178.0,1282.0,1098.0,1455.0,1371.0,1085.0,1487510.0,2795631.0,1705401.0,1395709.0,2657067.0,2892411673.0,2892248271.0,2892392827.0,2892315014.0,2892305699.0,1612869.0,3075197.0,1880784.0,3334141.0,2783793.0,3190663688.0,3374317905.0,3428901363.0,3467440144.0,3400686901.0,550.0,658.0,575.0,763.0,435.0,427969.0,1194513.0,418093.0,392260.0,862867.0,1055833.0,1603656.0,1273691.0,1004566.0,1814659.0
6,528.30466024455,528.28141690777,13.219,10228544997.0,10846659165.0,6713516493.0,11125619460.0,10871142292.0,2004814812.0,2146810563.0,1330235825.0,2191589462.0,2150779490.0,7187591.0,8293438.0,4932789.0,8264232.0,8023626.0,7188862.0,8066017.0,4934180.0,8259330.0,8063343.0,945.0,631.0,670.0,920.0,790.0,1501045.0,2800755.0,1665359.0,1413048.0,2779021.0,2891999580.0,2894983766.0,1734010845.0,2892289557.0,2891869094.0,1604546.0,3063204.0,1828487.0,3474373.0,2890989.0,3203954814.0,3372431429.0,1932528277.0,3412998334.0,3394923944.0,681.0,793.0,778.0,847.0,917.0,436133.0,1189626.0,437175.0,399866.0,923345.0,1058144.0,1636349.0,1241114.0,1007325.0,1898969.0
7,528.31379720296,528.32131246883,14.454,10298075566.0,10829000566.0,4982615355.0,11216089110.0,10926092186.0,2014316920.0,2143431201.0,975144819.0,2215496451.0,2158251836.0,7216430.0,8271636.0,3619663.0,8362579.0,8239324.0,7215032.0,8277040.0,3619746.0,8365798.0,8244535.0,972.0,589.0,411.0,1962.0,411.0,1494375.0,2803502.0,1652112.0,1413976.0,2827320.0,2892397519.0,2892359206.0,1294073938.0,2892460345.0,2892305450.0,1581542.0,3025437.0,1793934.0,3603966.0,2882638.0,3187162189.0,3386515209.0,1534972383.0,3446662019.0,3373252600.0,563.0,575.0,625.0,613.0,550.0,424355.0,1161312.0,428685.0,391881.0,922172.0,1050946.0,1603675.0,1196335.0,1006779.0,1879721.0
8,528.2076104771,528.19569166926,6.96,10221200348.0,10904969063.0,4979979062.0,11137300539.0,10840068240.0,2003585949.0,2155338068.0,969954452.0,2203916046.0,2146492449.0,7185224.0,8050727.0,3604028.0,8161916.0,8116880.0,7187285.0,8051707.0,3605649.0,8164081.0,8117614.0,1110.0,833.0,765.0,860.0,464.0,1495773.0,2808665.0,1663591.0,1411356.0,2819175.0,2892253416.0,2892090924.0,1294049554.0,2892336654.0,2892177230.0,1609601.0,3075839.0,1825594.0,3633647.0,2942921.0,3203546001.0,3367161236.0,1528017043.0,3452115842.0,3371713564.0,963.0,813.0,756.0,775.0,425.0,428850.0,1151418.0,425763.0,395141.0,922792.0,1044920.0,1598948.0,1207287.0,998019.0,1874127.0
9,549.43167369778,563.64358161043,10.541,10128225747.0,10357107995.0,4834704399.0,11021555932.0,10274660354.0,1966546747.0,2050989073.0,946526144.0,2163174248.0,2032809489.0,7187095.0,7841688.0,3557340.0,8068609.0,7674778.0,7187032.0,7842711.0,3557306.0,8070371.0,7674303.0,1340.0,1108.0,1000.0,1192.0,727.0,2986054.0,5476174.0,3254572.0,2816649.0,5490291.0,2892105920.0,2892006776.0,1293820597.0,2892186209.0,2891885786.0,3139321.0,5956624.0,3559574.0,3906533.0,5646242.0,3138891347.0,3229399183.0,1485684962.0,3412014135.0,3202854361.0,875.0,792.0,1153.0,861.0,528.0,859140.0,2325861.0,847896.0,777415.0,1790495.0,1994436.0,3055191.0,2300321.0,1880576.0,3429098.0
