,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
10,1056.3689490079,1056.3402325057,7.654,10152972594.0,10530594790.0,11058831948.0,11178314851.0,1970784145.0,2062448559.0,2178291577.0,2187708476.0,7152830.0,7974391.0,8018333.0,8066496.0,7154156.0,7974020.0,8110156.0,8067873.0,1567.0,1284.0,1339.0,2051.0,2292373.0,5642101.0,2313549.0,2291708.0,2892016876.0,2891837093.0,2891983191.0,2891837527.0,3523762.0,6129485.0,2481116.0,2412917.0,3138696668.0,3218953445.0,3384698818.0,3418289480.0,950.0,1288.0,1100.0,1738.0,861076.0,2358227.0,787153.0,842978.0,1416954.0,3205018.0,1485914.0,1377941.0
11,1056.4514896615,1056.4795200536,5.513,10243345954.0,10501851317.0,10853463243.0,11168163511.0,1967852247.0,2071439096.0,2148220544.0,2201157846.0,7014378.0,7832186.0,7973279.0,8059858.0,7014694.0,7830893.0,7965519.0,8060327.0,2116.0,3886.0,2070.0,2781.0,2317620.0,5595635.0,2310481.0,2287105.0,2892023014.0,2891925792.0,2891874530.0,2891897726.0,3728951.0,6141251.0,2496422.0,2422592.0,3152064295.0,3220654018.0,3397357747.0,3432804659.0,1160.0,2501.0,1270.0,1695.0,867740.0,2382479.0,785012.0,850792.0,1400691.0,3219355.0,1505617.0,1398803.0
12,1056.6159830923,1056.5915018508,5.865,10259408286.0,10528338264.0,10920525677.0,11157204900.0,1987100344.0,2076025711.0,2157695071.0,2198629543.0,7077919.0,7898270.0,8003448.0,8251457.0,7079788.0,7894421.0,8012356.0,8251673.0,2736.0,9840.0,2534.0,4682.0,2227290.0,5375785.0,2255443.0,2230818.0,2891809709.0,2891768830.0,2891737900.0,2891808854.0,3324519.0,5877935.0,2392242.0,2358116.0,3133491739.0,3209075876.0,3365714078.0,3401222105.0,2938.0,11235.0,1900.0,5049.0,848457.0,2316265.0,754897.0,817801.0,1356991.0,3095356.0,1475003.0,1391822.0
13,1056.6114051509,1056.6420826179,15.77,10261248143.0,10408427378.0,10836555691.0,11052855372.0,2000719666.0,2058572557.0,2147062726.0,2185014075.0,7035406.0,7901767.0,8092302.0,8111024.0,7038190.0,7865020.0,8019406.0,8072374.0,1831.0,2022.0,1622.0,1810.0,2307585.0,5663238.0,2330233.0,2302693.0,2892051644.0,2891972441.0,2891944189.0,2891786224.0,3487663.0,6220657.0,2517682.0,2442878.0,3141630180.0,3214633678.0,3384402189.0,3416674177.0,863.0,1100.0,925.0,1213.0,865419.0,2361712.0,771038.0,839618.0,1399262.0,3222108.0,1479336.0,1388896.0
14,1056.543733584,1056.5620499521,10.925,10253029746.0,10342775416.0,10868161302.0,10320678967.0,1999139880.0,2049662233.0,2151195959.0,2050237756.0,7067930.0,7864730.0,7981702.0,7845737.0,7401752.0,7911877.0,7981568.0,7914673.0,1100.0,1140.0,1015.0,1450.0,2289751.0,5640989.0,2332888.0,2295258.0,2892074757.0,2891921522.0,2891816596.0,2751923440.0,3621266.0,6190110.0,2503741.0,2428527.0,3155215572.0,3237446280.0,3403551858.0,3255497805.0,1306.0,966.0,472.0,677.0,864356.0,2341983.0,764239.0,840700.0,1405212.0,3225307.0,1496254.0,1381640.0
15,1056.6149271209,1056.5919424012,7.568,10247220355.0,10421021960.0,10954863653.0,11064222764.0,1998092839.0,2060700709.0,2163541108.0,2186799833.0,7065575.0,8045396.0,8021720.0,8114483.0,7019072.0,7917471.0,8023233.0,8258413.0,1223.0,1161.0,1096.0,1072.0,2310954.0,5671922.0,2336753.0,2312656.0,2892085107.0,2891868907.0,2891848392.0,2891764196.0,3721383.0,6170205.0,2521656.0,2426127.0,3139617352.0,3219793184.0,3385741598.0,3420098784.0,1238.0,913.0,925.0,813.0,872308.0,2366829.0,779528.0,845652.0,1412346.0,3262125.0,1509236.0,1400164.0
16,1056.6893008479,1056.6870162658,6.227,10070548557.0,10337758872.0,10880057765.0,10780294824.0,1973008827.0,2047796982.0,2152547908.0,2144798138.0,7139257.0,7871596.0,8146845.0,8094887.0,7028803.0,7869923.0,8147401.0,8088832.0,1130.0,1230.0,1125.0,1240.0,2305300.0,5637594.0,2326777.0,2292475.0,2892189191.0,2892085880.0,2892169952.0,2892017855.0,3717599.0,6182117.0,2506920.0,2428836.0,3156414250.0,3236685067.0,3404988515.0,3436497195.0,1552.0,1568.0,1498.0,1872.0,873629.0,2364704.0,774046.0,843578.0,1401602.0,3276846.0,1497540.0,1411132.0
17,1056.7447209033,1056.7347711807,9.027,10167057050.0,10439819779.0,10972558914.0,11083150075.0,1987033026.0,2063539469.0,2166399069.0,2189503311.0,7186110.0,7920530.0,8030158.0,8123412.0,7066252.0,7923440.0,8031056.0,8124060.0,1179.0,1415.0,1114.0,1226.0,2315039.0,5636727.0,2311469.0,2290525.0,2891853410.0,2892107762.0,2891876620.0,2891925123.0,3595528.0,6250820.0,2519369.0,2456749.0,3133291070.0,3211795723.0,3398901075.0,3411012190.0,1001.0,1301.0,1007.0,1410.0,857845.0,2349809.0,783871.0,838593.0,1406233.0,3206246.0,1499552.0,1399721.0
18,1056.4629520546,1056.4727522946,5.552,10084647642.0,10330514476.0,10967279349.0,10957190784.0,1977047537.0,2047668211.0,2149291354.0,2170837542.0,7040299.0,7863041.0,7976044.0,8062890.0,7081946.0,7860961.0,7979215.0,8063898.0,2117.0,1793.0,1693.0,1803.0,2316493.0,5623226.0,2322146.0,2289101.0,2891948076.0,2891776456.0,2891860559.0,2891826382.0,3405757.0,6180866.0,2511169.0,2434150.0,3146745771.0,3218157932.0,3385669050.0,3415971510.0,675.0,1663.0,700.0,613.0,866731.0,2383629.0,780553.0,849821.0,1395407.0,3241454.0,1511550.0,1401081.0
19,1089.8360194921,1118.9053727208,5.58,9818576094.0,9257896384.0,10767396430.0,10677926407.0,1921721670.0,1836742419.0,2088217516.0,2116371876.0,6877149.0,7376627.0,7789931.0,8141201.0,6876237.0,7378529.0,7789807.0,8140933.0,2035.0,2531.0,2691.0,2991.0,4078049.0,9875278.0,4155136.0,4033376.0,2891712906.0,2801928340.0,2891908235.0,2891828557.0,4986041.0,10736577.0,4392123.0,4251494.0,3070093326.0,2896295725.0,3308256771.0,3344400087.0,1653.0,1250.0,2021.0,1473.0,1591859.0,4387215.0,1474677.0,1547447.0,2628256.0,5776139.0,2783466.0,2585319.0
20,2113.1911518684,2111.0928501319,5.769,9828982395.0,9394800096.0,10693278089.0,10694753420.0,1918161623.0,1860201697.0,2089258824.0,2113508209.0,6863737.0,7549426.0,7790551.0,7906229.0,6863201.0,7557231.0,7790862.0,7907080.0,2908.0,2756.0,2954.0,2806.0,4501813.0,10874023.0,4591908.0,4429266.0,2891580708.0,2891727511.0,2891907277.0,2891759260.0,5546701.0,11838677.0,4863053.0,4695103.0,3027161906.0,2923193537.0,3261054972.0,3318032901.0,1551.0,1701.0,2163.0,1877.0,1673997.0,4696081.0,1564540.0,1663326.0,2745781.0,6110173.0,2982120.0,2719215.0
21,2113.1595650892,2112.231250964,7.03,9722874811.0,9593369362.0,10497745685.0,10817146723.0,1904091699.0,1862822988.0,2067081832.0,2099791775.0,6964908.0,7548028.0,7598826.0,7866966.0,6965432.0,7551133.0,7603887.0,7869269.0,3266.0,3283.0,3370.0,3040.0,4487642.0,10920926.0,4552645.0,4466639.0,2891700009.0,2891702560.0,2841754345.0,2891778766.0,5485949.0,11780132.0,4850230.0,4687601.0,3048510918.0,2920670236.0,3203379222.0,3301799162.0,1475.0,2076.0,2376.0,32189.0,1696007.0,4695689.0,1561121.0,1667443.0,2764241.0,6152605.0,2983406.0,2717294.0
22,2113.2988426952,2110.9473369085,7.369,9769490532.0,9648639733.0,10623616819.0,10779152355.0,1907360184.0,1886844754.0,2091295044.0,2105337201.0,7095663.0,7576649.0,7759700.0,7893907.0,7094763.0,7576726.0,7758008.0,7892774.0,4371.0,11492.0,4387.0,6782.0,4184891.0,10021384.0,4307783.0,4229451.0,2891519799.0,2891351855.0,2891063927.0,2891604905.0,5020699.0,10633346.0,4483269.0,4369872.0,3005040543.0,2964585350.0,3257332234.0,3303434473.0,2723.0,11623.0,5557.0,5988.0,1553118.0,4226934.0,1426489.0,1487033.0,2507782.0,5524351.0,2775957.0,2610788.0
23,2113.1041809903,2112.022181067,10.915,9828979484.0,9603202260.0,10679088806.0,10823795242.0,1900096456.0,1878893850.0,2103870508.0,2115320547.0,6812144.0,7534568.0,7784873.0,7850295.0,6812627.0,7534545.0,7727953.0,7849343.0,3551.0,3101.0,3229.0,3162.0,4523614.0,10855787.0,4529837.0,4440137.0,2891555419.0,2891819010.0,2891790785.0,2891833764.0,5450697.0,11658354.0,4808570.0,4650889.0,3027099944.0,2923797158.0,3261893207.0,3299376285.0,1851.0,3126.0,2574.0,3301.0,1704318.0,4652761.0,1548734.0,1640229.0,2722285.0,6121938.0,2964470.0,2725877.0
24,2113.0858895953,2111.2816279143,5.869,9972643591.0,9569186747.0,10460143498.0,10815567746.0,1909560127.0,1890878114.0,2071598783.0,2133403602.0,6840846.0,7541601.0,7740951.0,8071741.0,6842014.0,7543957.0,7740677.0,8072649.0,4901.0,2741.0,2941.0,2900.0,4566804.0,10865415.0,4547472.0,4439369.0,2891785942.0,2891784806.0,2891781923.0,2891721162.0,5326738.0,11894181.0,4882575.0,4723898.0,3059557795.0,2943515614.0,3286048883.0,3323403734.0,2971.0,3209.0,2701.0,2834.0,1732875.0,4715679.0,1566405.0,1664023.0,2750493.0,6287028.0,2995459.0,2765765.0
25,2113.1853174314,2111.1055525941,7.805,9960878491.0,9589625454.0,10578874360.0,10816460904.0,1925000632.0,1893334632.0,2089302049.0,2133062686.0,6880272.0,7607982.0,7795783.0,7921415.0,6879353.0,7606222.0,7802790.0,7918598.0,2092.0,2316.0,2329.0,2381.0,4542686.0,10891634.0,4557726.0,4434372.0,2891787269.0,2891847370.0,2891718874.0,2891804975.0,5287287.0,11714131.0,4828101.0,4654244.0,3031411261.0,2925737429.0,3262806150.0,3301130767.0,2419.0,2624.0,1762.0,2337.0,1706545.0,4689086.0,1512054.0,1663587.0,2764816.0,6212517.0,2990113.0,2749671.0
26,2112.8373765067,2111.0455624439,7.763,9949287744.0,9460883867.0,10447944354.0,10680037686.0,1935938569.0,1874834928.0,2070374792.0,2113471336.0,6817105.0,7594610.0,7738576.0,7908048.0,6820787.0,7546729.0,7789694.0,7858845.0,3660.0,4703.0,3519.0,3184.0,4498074.0,10823187.0,4542270.0,4403943.0,2891406604.0,2891376637.0,2891617250.0,2891587575.0,5503570.0,11888676.0,4877284.0,4723395.0,3031069929.0,2921491864.0,3263341928.0,3299613026.0,2226.0,2175.0,1525.0,2826.0,1716709.0,4691144.0,1530702.0,1654326.0,2791344.0,6227315.0,2978806.0,2765471.0
27,2113.3902828928,2111.3818256503,6.781,9945657587.0,9378420221.0,10459309096.0,10588959699.0,1934755039.0,1862105838.0,2072012676.0,2099729413.0,6867306.0,7546195.0,7741259.0,7863480.0,6869222.0,7598155.0,7741221.0,7912003.0,1991.0,2451.0,2476.0,2186.0,4514923.0,10939997.0,4597256.0,4454824.0,2891825658.0,2891707947.0,2891718761.0,2891768018.0,5517464.0,11844505.0,4877758.0,4716753.0,3045656478.0,2938925840.0,3280466018.0,3316990300.0,2986.0,1924.0,1654.0,1910.0,1716995.0,4624220.0,1513436.0,1631010.0,2797904.0,6203563.0,2957949.0,2777543.0
28,2113.1930986031,2111.14222372,11.356,9916294421.0,8837376683.0,10533174098.0,10659124402.0,1929988745.0,1749862870.0,2080356336.0,2109241103.0,6858622.0,7322473.0,7765579.0,7890635.0,6811610.0,7126122.0,7768603.0,7897283.0,2562.0,2634.0,2713.0,3006.0,4523194.0,10865603.0,4562801.0,4444317.0,2891587089.0,2568619248.0,2891833451.0,2891653055.0,5471989.0,11844882.0,4915639.0,4737160.0,3023114051.0,2611721346.0,3249856691.0,3291825824.0,2462.0,1775.0,1425.0,1726.0,1735340.0,4614567.0,1521279.0,1624324.0,2822122.0,6265387.0,2956495.0,2808555.0
29,2146.9860602317,2173.0590337894,6.512,9499986631.0,8746425424.0,10171765937.0,10313313698.0,1856350144.0,1738395840.0,2015650034.0,2046074496.0,6702103.0,7459840.0,7571531.0,7712677.0,6706483.0,7464937.0,7576631.0,7714968.0,3876.0,4106.0,3876.0,3316.0,6114005.0,14437516.0,6196538.0,6027076.0,2891376241.0,2891484365.0,2891685630.0,2891501496.0,6984503.0,15709121.0,6586213.0,6413478.0,2970100008.0,2741822860.0,3195061924.0,3235322257.0,2139.0,2701.0,2075.0,2063.0,2422397.0,6349143.0,2076350.0,2235698.0,3928696.0,8506093.0,4117711.0,3956254.0
30,3163.9534780072,3159.2846379379,10.992,9565278435.0,8683919021.0,10226753263.0,10351207009.0,1863249932.0,1720973121.0,2018325557.0,2048275193.0,6733246.0,7325133.0,7578839.0,7729269.0,6739509.0,7329190.0,7578661.0,7732383.0,3673.0,3537.0,4338.0,3598.0,6528418.0,15356618.0,6622731.0,6409270.0,2891386064.0,2891598071.0,2891632719.0,2891503396.0,7344922.0,16730338.0,7050292.0,6836955.0,2932776036.0,2666269759.0,3171975992.0,3186016276.0,2821.0,8793.0,2599.0,2820.0,2427474.0,6516046.0,2240255.0,2288362.0,4091037.0,8557468.0,4241998.0,3989675.0
31,3163.987392089,3160.6570607426,9.148,9422405119.0,8571480599.0,10221916204.0,10212107537.0,1842445016.0,1706077387.0,1998005342.0,2027681629.0,6664390.0,7464846.0,7516425.0,7660811.0,6713402.0,7460850.0,7520276.0,7658601.0,5091.0,5072.0,4973.0,4617.0,6510441.0,15258330.0,6619304.0,6400995.0,2891480332.0,2891139167.0,2891646321.0,2891567075.0,7326151.0,16614585.0,7017041.0,6811193.0,2933696901.0,2676130119.0,3155959204.0,3190766548.0,2564.0,2501.0,2614.0,2163.0,2443248.0,6591007.0,2257027.0,2321359.0,4041759.0,8576937.0,4280108.0,3990650.0
32,3165.1974535465,3161.3427198481,9.005,9443503674.0,8599420430.0,10342896737.0,10250969395.0,1844672005.0,1708683383.0,2003757165.0,2033630453.0,6673394.0,7275892.0,7529591.0,7678064.0,6675915.0,7275137.0,7531921.0,7679348.0,4667.0,4056.0,4271.0,3991.0,6538922.0,15370195.0,6643782.0,6407642.0,2891515187.0,2891571246.0,2891674525.0,2891595237.0,7369675.0,16751538.0,7064385.0,6853488.0,2950449879.0,2690628202.0,3174938125.0,3216538630.0,3015.0,3265.0,3168.0,2459.0,2400215.0,6572859.0,2240754.0,2315564.0,4031095.0,8469799.0,4254378.0,3970574.0
33,3163.7918849246,3160.0726744061,8.81,9496409627.0,8843561286.0,10246469377.0,10313202616.0,1849112211.0,1749742406.0,2001522951.0,2037093059.0,6732063.0,7344396.0,7558131.0,7723437.0,6729398.0,7343131.0,7554082.0,7720630.0,5004.0,10649.0,5473.0,7088.0,5814427.0,13275999.0,5992769.0,5822981.0,2891074669.0,2891054017.0,2891247225.0,2890982566.0,6777988.0,14375566.0,6258305.0,6136929.0,2905528380.0,2731025450.0,3121246545.0,3192264592.0,3489.0,7132.0,5064.0,4642.0,2085498.0,5854923.0,1998095.0,2044520.0,3544710.0,7216007.0,3943869.0,3652090.0
34,3163.4487477194,3160.6177483583,21.408,9406107724.0,8768398659.0,10306837382.0,10462689505.0,1840277775.0,1702726229.0,2028810190.0,2028390499.0,6663788.0,7253213.0,7501063.0,7662957.0,6671579.0,7255324.0,7506496.0,7667364.0,4401.0,4853.0,4895.0,4670.0,6471149.0,15441143.0,6546589.0,6439335.0,2891165038.0,2891448736.0,2891479581.0,2891426933.0,7394278.0,16585957.0,6991588.0,6794744.0,2949049808.0,2671382846.0,3150642117.0,3192089297.0,2225.0,3090.0,3213.0,2977.0,2461328.0,6696785.0,2243444.0,2357457.0,4001705.0,8636410.0,4341970.0,4007953.0
35,3163.6100909263,3160.4718809566,11.747,9565496491.0,8788558537.0,10325852467.0,10481462729.0,1861426144.0,1723654711.0,2033593321.0,2052016148.0,6725127.0,7313498.0,7578977.0,7728639.0,6725956.0,7315116.0,7580731.0,7729256.0,3361.0,3751.0,3736.0,3431.0,6526002.0,15576625.0,6647579.0,6495889.0,2891562599.0,2891741206.0,2891695368.0,2891629250.0,7391153.0,16676790.0,7069525.0,6823486.0,2927220817.0,2668711162.0,3149834067.0,3189550653.0,2626.0,3928.0,3167.0,3562.0,2492576.0,6694125.0,2251359.0,2356827.0,3945117.0,8727322.0,4335865.0,4060216.0
36,3164.6835319176,3160.5526916958,11.456,9563380415.0,8760795732.0,10313005662.0,10469642825.0,1843014517.0,1716882476.0,2030436862.0,2048151468.0,6673959.0,7394618.0,7563822.0,7655712.0,6677371.0,7395824.0,7507550.0,7653950.0,4490.0,4184.0,4752.0,4545.0,6567503.0,15400684.0,6595482.0,6426852.0,2891594508.0,2891755399.0,2891550609.0,2891775536.0,7319220.0,16723418.0,7033581.0,6834419.0,2935776212.0,2667453258.0,3149349699.0,3188580022.0,2777.0,3626.0,3262.0,3914.0,2493723.0,6711389.0,2248732.0,2368360.0,4001271.0,8733458.0,4355603.0,4060614.0
37,3163.8695983686,3159.9881541274,9.238,9672682865.0,8778765045.0,10095478981.0,10461016836.0,1848326226.0,1734070181.0,2000091412.0,2063436499.0,6686044.0,7263806.0,7521621.0,7668109.0,6687808.0,7261613.0,7527384.0,7669563.0,4101.0,5872.0,4416.0,4486.0,6566217.0,15246782.0,6580551.0,6388267.0,2891578722.0,2891495176.0,2891306291.0,2891359740.0,7408225.0,16714535.0,7056066.0,6845666.0,2952144595.0,2690497246.0,3175253259.0,3212717007.0,3762.0,4205.0,4085.0,4201.0,2494761.0,6728323.0,2264784.0,2366762.0,3981125.0,8726684.0,4351977.0,4045215.0
38,3163.343518945,3159.3270254406,11.367,9661915032.0,8777736079.0,10218784712.0,10471267232.0,1861740899.0,1734989720.0,2017498841.0,2065943183.0,6719805.0,7316348.0,7576331.0,7727961.0,6720245.0,7312494.0,7576164.0,7724858.0,3848.0,4487.0,4247.0,3521.0,6600365.0,15455562.0,6614337.0,6440636.0,2891359023.0,2891351355.0,2891299168.0,2891477416.0,7393560.0,16702908.0,7009034.0,6814561.0,2924432497.0,2664834569.0,3144571000.0,3185176088.0,4191.0,4095.0,2581.0,4480.0,2479243.0,6729751.0,2200502.0,2369000.0,4018657.0,8681927.0,4358072.0,4028334.0
39,3197.7944371846,3221.5232401622,10.086,9425461198.0,8091542379.0,9818513236.0,10062013423.0,1826792856.0,1606580606.0,1945831187.0,1992579380.0,6569202.0,7288496.0,7377715.0,7597368.0,6574055.0,7099221.0,7429253.0,7550882.0,5506.0,6168.0,5971.0,5473.0,7866403.0,18120916.0,8007675.0,7762181.0,2891213748.0,2891410483.0,2891514946.0,2891163724.0,8819212.0,19661518.0,8473034.0,8254347.0,2863300058.0,2515714526.0,3078691516.0,3120234929.0,3788.0,4072.0,3227.0,3148.0,2963891.0,7958737.0,2657370.0,2796422.0,4908255.0,10189087.0,5285308.0,4970958.0
